seed,n,p,k,a,rho,niter,family,file1,file2,file3,file4
1,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
2,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
3,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
4,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
5,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
6,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
7,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
8,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
9,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
10,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
11,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
12,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
13,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
14,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
15,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
16,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
17,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
18,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
19,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
20,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
21,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
22,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
23,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
24,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
25,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
26,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
27,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
28,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
29,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
30,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
31,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
32,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
33,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
34,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
35,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
36,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
37,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
38,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
39,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
40,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
41,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
42,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
43,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
44,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
45,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
46,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
47,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
48,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
49,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
50,1000,200,50,10,0,1,binomial,elastic_configbin_corr00.txt,elastic_fdpbin_corr00.txt,elastic_selbin_corr00.txt,elastic_truebin_corr00.txt
1,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
2,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
3,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
4,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
5,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
6,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
7,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
8,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
9,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
10,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
11,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
12,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
13,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
14,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
15,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
16,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
17,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
18,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
19,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
20,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
21,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
22,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
23,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
24,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
25,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
26,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
27,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
28,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
29,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
30,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
31,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
32,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
33,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
34,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
35,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
36,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
37,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
38,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
39,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
40,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
41,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
42,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
43,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
44,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
45,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
46,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
47,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
48,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
49,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
50,1000,200,50,10,0.2,1,binomial,elastic_configbin_corr02.txt,elastic_fdpbin_corr02.txt,elastic_selbin_corr02.txt,elastic_truebin_corr02.txt
1,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
2,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
3,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
4,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
5,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
6,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
7,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
8,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
9,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
10,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
11,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
12,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
13,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
14,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
15,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
16,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
17,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
18,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
19,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
20,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
21,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
22,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
23,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
24,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
25,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
26,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
27,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
28,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
29,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
30,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
31,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
32,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
33,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
34,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
35,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
36,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
37,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
38,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
39,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
40,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
41,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
42,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
43,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
44,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
45,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
46,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
47,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
48,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
49,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
50,1000,200,50,10,0.4,1,binomial,elastic_configbin_corr04.txt,elastic_fdpbin_corr04.txt,elastic_selbin_corr04.txt,elastic_truebin_corr04.txt
1,1000,200,50,10,0.6,1,binomial,elastic_configbin_corr06.txt,elastic_fdpbin_corr06.txt,elastic_selbin_corr06.txt,elastic_truebin_corr06.txt
2,1000,200,50,10,0.6,1,binomial,elastic_configbin_corr06.txt,elastic_fdpbin_corr06.txt,elastic_selbin_corr06.txt,elastic_truebin_corr06.txt
3,1000,200,50,10,0.6,1,binomial,elastic_configbin_corr06.txt,elastic_fdpbin_corr06.txt,elastic_selbin_corr06.txt,elastic_truebin_corr06.txt
4,1000,200,50,10,0.6,1,binomial,elastic_configbin_corr06.txt,elastic_fdpbin_corr06.txt,elastic_selbin_corr06.txt,elastic_truebin_corr06.txt
5,1000,200,50,10,0.6,1,binomial,elastic_configbin_corr06.txt,elastic_fdpbin_corr06.txt,elastic_selbin_corr06.txt,elastic_truebin_corr06.txt
6,1000,200,50,10,0.6,1,binomial,elastic_configbin_corr06.txt,elastic_fdpbin_corr06.txt,elastic_selbin_corr06.txt,elastic_truebin_corr06.txt
7,1000,200,50,10,0.6,1,binomial,elastic_configbin_corr06.txt,elastic_fdpbin_corr06.txt,elastic_selbin_corr06.txt,elastic_truebin_corr06.txt
8,1000,200,50,10,0.6,1,binomial,elastic_configbin_corr06.txt,elastic_fdpbin_corr06.txt,elastic_selbin_corr06.txt,elastic_truebin_corr06.txt
9,1000,200,50,10,0.6,1,binomial,elastic_configbin_corr06.txt,elastic_fdpbin_corr06.txt,elastic_selbin_corr06.txt,elastic_truebin_corr06.txt
10,1000,200,50,10,0.6,1,binomial,elastic_configbin_corr06.txt,elastic_fdpbin_corr06.txt,elastic_selbin_corr06.txt,elastic_truebin_corr06.txt
11,1000,200,50,10,0.6,1,binomial,elastic_configbin_corr06.txt,elastic_fdpbin_corr06.txt,elastic_selbin_corr06.txt,elastic_truebin_corr06.txt
12,1000,200,50,10,0.6,1,binomial,elastic_configbin_corr06.txt,elastic_fdpbin_corr06.txt,elastic_selbin_corr06.txt,elastic_truebin_corr06.txt
13,1000,200,50,10,0.6,1,binomial,elastic_configbin_corr06.txt,elastic_fdpbin_corr06.txt,elastic_selbin_corr06.txt,elastic_truebin_corr06.txt
14,1000,200,50,10,0.6,1,binomial,elastic_configbin_corr06.txt,elastic_fdpbin_corr06.txt,elastic_selbin_corr06.txt,elastic_truebin_corr06.txt
15,1000,200,50,10,0.6,1,binomial,elastic_configbin_corr06.txt,elastic_fdpbin_corr06.txt,elastic_selbin_corr06.txt,elastic_truebin_corr06.txt
16,1000,200,50,10,0.6,1,binomial,elastic_configbin_corr06.txt,elastic_fdpbin_corr06.txt,elastic_selbin_corr06.txt,elastic_truebin_corr06.txt
17,1000,200,50,10,0.6,1,binomial,elastic_configbin_corr06.txt,elastic_fdpbin_corr06.txt,elastic_selbin_corr06.txt,elastic_truebin_corr06.txt
18,1000,200,50,10,0.6,1,binomial,elastic_configbin_corr06.txt,elastic_fdpbin_corr06.txt,elastic_selbin_corr06.txt,elastic_truebin_corr06.txt
19,1000,200,50,10,0.6,1,binomial,elastic_configbin_corr06.txt,elastic_fdpbin_corr06.txt,elastic_selbin_corr06.txt,elastic_truebin_corr06.txt
